ID_participant,ID_participant_long,sex.prolific,age,education_covariate,survey_eval_difficulty
60fb26e75427cb8125f2e4a4,climate_evaluation_60fb26e75427cb8125f2e4a4,Female,52,4,3
60fb26e75427cb8125f2e4a4,education_university_60fb26e75427cb8125f2e4a4,Female,52,4,3
60fb26e75427cb8125f2e4a4,future_children_60fb26e75427cb8125f2e4a4,Female,52,4,3
60fb26e75427cb8125f2e4a4,life_satisfaction_60fb26e75427cb8125f2e4a4,Female,52,4,3
60fb26e75427cb8125f2e4a4,most_important_problem_60fb26e75427cb8125f2e4a4,Female,52,4,3
60fb26e75427cb8125f2e4a4,political_trust_washington_60fb26e75427cb8125f2e4a4,Female,52,4,3
60fb26e75427cb8125f2e4a4,president_60fb26e75427cb8125f2e4a4,Female,52,4,3
60fb26e75427cb8125f2e4a4,trust_most_people_60fb26e75427cb8125f2e4a4,Female,52,4,3
60fb26e75427cb8125f2e4a4,vote_choice_2_60fb26e75427cb8125f2e4a4,Female,52,4,3
60fb4917318c63922d387555,children_60fb4917318c63922d387555,Female,51,3,3
60fb4917318c63922d387555,climate_evaluation_60fb4917318c63922d387555,Female,51,3,3
60fb4917318c63922d387555,education_university_60fb4917318c63922d387555,Female,51,3,3
60fb4917318c63922d387555,future_children_60fb4917318c63922d387555,Female,51,3,3
60fb4917318c63922d387555,life_satisfaction_60fb4917318c63922d387555,Female,51,3,3
60fb4917318c63922d387555,most_important_problem_60fb4917318c63922d387555,Female,51,3,3
60fb4917318c63922d387555,political_trust_washington_60fb4917318c63922d387555,Female,51,3,3
60fb4917318c63922d387555,president_60fb4917318c63922d387555,Female,51,3,3
60fb4917318c63922d387555,trust_most_people_60fb4917318c63922d387555,Female,51,3,3
60fb4917318c63922d387555,vote_choice_2_60fb4917318c63922d387555,Female,51,3,3
60fbed5d2532f7768e7b5a29,children_60fbed5d2532f7768e7b5a29,Male,51,6,4
60fbed5d2532f7768e7b5a29,climate_evaluation_60fbed5d2532f7768e7b5a29,Male,51,6,4
60fbed5d2532f7768e7b5a29,education_university_60fbed5d2532f7768e7b5a29,Male,51,6,4
60fbed5d2532f7768e7b5a29,future_children_60fbed5d2532f7768e7b5a29,Male,51,6,4
60fbed5d2532f7768e7b5a29,life_satisfaction_60fbed5d2532f7768e7b5a29,Male,51,6,4
60fbed5d2532f7768e7b5a29,most_important_problem_60fbed5d2532f7768e7b5a29,Male,51,6,4
60fbed5d2532f7768e7b5a29,political_trust_washington_60fbed5d2532f7768e7b5a29,Male,51,6,4
60fbed5d2532f7768e7b5a29,president_60fbed5d2532f7768e7b5a29,Male,51,6,4
60fbed5d2532f7768e7b5a29,trust_most_people_60fbed5d2532f7768e7b5a29,Male,51,6,4
60fbed5d2532f7768e7b5a29,vote_choice_2_60fbed5d2532f7768e7b5a29,Male,51,6,4
60fc9ce95a59b3400b38e2a7,children_60fc9ce95a59b3400b38e2a7,Female,22,3,3
60fc9ce95a59b3400b38e2a7,climate_evaluation_60fc9ce95a59b3400b38e2a7,Female,22,3,3
60fc9ce95a59b3400b38e2a7,education_university_60fc9ce95a59b3400b38e2a7,Female,22,3,3
60fc9ce95a59b3400b38e2a7,future_children_60fc9ce95a59b3400b38e2a7,Female,22,3,3
60fc9ce95a59b3400b38e2a7,life_satisfaction_60fc9ce95a59b3400b38e2a7,Female,22,3,3
60fc9ce95a59b3400b38e2a7,most_important_problem_60fc9ce95a59b3400b38e2a7,Female,22,3,3
60fc9ce95a59b3400b38e2a7,political_trust_washington_60fc9ce95a59b3400b38e2a7,Female,22,3,3
60fc9ce95a59b3400b38e2a7,president_60fc9ce95a59b3400b38e2a7,Female,22,3,3
60fc9ce95a59b3400b38e2a7,trust_most_people_60fc9ce95a59b3400b38e2a7,Female,22,3,3
60fc9ce95a59b3400b38e2a7,vote_choice_2_60fc9ce95a59b3400b38e2a7,Female,22,3,3
60fcd94e13d2d738147c7d4e,children_60fcd94e13d2d738147c7d4e,Male,23,3,3
60fcd94e13d2d738147c7d4e,climate_evaluation_60fcd94e13d2d738147c7d4e,Male,23,3,3
60fcd94e13d2d738147c7d4e,education_university_60fcd94e13d2d738147c7d4e,Male,23,3,3
60fcd94e13d2d738147c7d4e,future_children_60fcd94e13d2d738147c7d4e,Male,23,3,3
60fcd94e13d2d738147c7d4e,life_satisfaction_60fcd94e13d2d738147c7d4e,Male,23,3,3
60fcd94e13d2d738147c7d4e,most_important_problem_60fcd94e13d2d738147c7d4e,Male,23,3,3
60fcd94e13d2d738147c7d4e,political_trust_washington_60fcd94e13d2d738147c7d4e,Male,23,3,3
60fcd94e13d2d738147c7d4e,president_60fcd94e13d2d738147c7d4e,Male,23,3,3
60fcd94e13d2d738147c7d4e,trust_most_people_60fcd94e13d2d738147c7d4e,Male,23,3,3
60fcd94e13d2d738147c7d4e,vote_choice_2_60fcd94e13d2d738147c7d4e,Male,23,3,3
60fcda4d71a6dd1ed02b571b,children_60fcda4d71a6dd1ed02b571b,Female,20,3,4
60fcda4d71a6dd1ed02b571b,climate_evaluation_60fcda4d71a6dd1ed02b571b,Female,20,3,4
60fcda4d71a6dd1ed02b571b,education_university_60fcda4d71a6dd1ed02b571b,Female,20,3,4
60fcda4d71a6dd1ed02b571b,future_children_60fcda4d71a6dd1ed02b571b,Female,20,3,4
60fcda4d71a6dd1ed02b571b,life_satisfaction_60fcda4d71a6dd1ed02b571b,Female,20,3,4
60fcda4d71a6dd1ed02b571b,most_important_problem_60fcda4d71a6dd1ed02b571b,Female,20,3,4
60fcda4d71a6dd1ed02b571b,political_trust_washington_60fcda4d71a6dd1ed02b571b,Female,20,3,4
60fcda4d71a6dd1ed02b571b,president_60fcda4d71a6dd1ed02b571b,Female,20,3,4
60fcda4d71a6dd1ed02b571b,trust_most_people_60fcda4d71a6dd1ed02b571b,Female,20,3,4
60fcda4d71a6dd1ed02b571b,vote_choice_2_60fcda4d71a6dd1ed02b571b,Female,20,3,4
60fce53eb9820b7477892ddd,children_60fce53eb9820b7477892ddd,Female,46,3,4
60fce53eb9820b7477892ddd,climate_evaluation_60fce53eb9820b7477892ddd,Female,46,3,4
60fce53eb9820b7477892ddd,education_university_60fce53eb9820b7477892ddd,Female,46,3,4
60fce53eb9820b7477892ddd,future_children_60fce53eb9820b7477892ddd,Female,46,3,4
60fce53eb9820b7477892ddd,life_satisfaction_60fce53eb9820b7477892ddd,Female,46,3,4
60fce53eb9820b7477892ddd,most_important_problem_60fce53eb9820b7477892ddd,Female,46,3,4
60fce53eb9820b7477892ddd,political_trust_washington_60fce53eb9820b7477892ddd,Female,46,3,4
60fce53eb9820b7477892ddd,president_60fce53eb9820b7477892ddd,Female,46,3,4
60fce53eb9820b7477892ddd,trust_most_people_60fce53eb9820b7477892ddd,Female,46,3,4
60fce53eb9820b7477892ddd,vote_choice_2_60fce53eb9820b7477892ddd,Female,46,3,4
60fd6618f9a377f54dcdf318,children_60fd6618f9a377f54dcdf318,Male,36,6,3
60fd6618f9a377f54dcdf318,climate_evaluation_60fd6618f9a377f54dcdf318,Male,36,6,3
60fd6618f9a377f54dcdf318,education_university_60fd6618f9a377f54dcdf318,Male,36,6,3
60fd6618f9a377f54dcdf318,future_children_60fd6618f9a377f54dcdf318,Male,36,6,3
60fd6618f9a377f54dcdf318,life_satisfaction_60fd6618f9a377f54dcdf318,Male,36,6,3
60fd6618f9a377f54dcdf318,most_important_problem_60fd6618f9a377f54dcdf318,Male,36,6,3
60fd6618f9a377f54dcdf318,political_trust_washington_60fd6618f9a377f54dcdf318,Male,36,6,3
60fd6618f9a377f54dcdf318,president_60fd6618f9a377f54dcdf318,Male,36,6,3
60fd6618f9a377f54dcdf318,trust_most_people_60fd6618f9a377f54dcdf318,Male,36,6,3
60fd6618f9a377f54dcdf318,vote_choice_2_60fd6618f9a377f54dcdf318,Male,36,6,3
60fdd635d896e5b5e23bd88c,children_60fdd635d896e5b5e23bd88c,Female,55,5,4
60fdd635d896e5b5e23bd88c,climate_evaluation_60fdd635d896e5b5e23bd88c,Female,55,5,4
60fdd635d896e5b5e23bd88c,education_university_60fdd635d896e5b5e23bd88c,Female,55,5,4
60fdd635d896e5b5e23bd88c,future_children_60fdd635d896e5b5e23bd88c,Female,55,5,4
60fdd635d896e5b5e23bd88c,life_satisfaction_60fdd635d896e5b5e23bd88c,Female,55,5,4
60fdd635d896e5b5e23bd88c,most_important_problem_60fdd635d896e5b5e23bd88c,Female,55,5,4
60fdd635d896e5b5e23bd88c,political_trust_washington_60fdd635d896e5b5e23bd88c,Female,55,5,4
60fdd635d896e5b5e23bd88c,president_60fdd635d896e5b5e23bd88c,Female,55,5,4
60fdd635d896e5b5e23bd88c,trust_most_people_60fdd635d896e5b5e23bd88c,Female,55,5,4
60fdd635d896e5b5e23bd88c,vote_choice_2_60fdd635d896e5b5e23bd88c,Female,55,5,4
60fe095a27a19c4dc0eb5e0e,children_60fe095a27a19c4dc0eb5e0e,Female,32,5,3
60fe095a27a19c4dc0eb5e0e,climate_evaluation_60fe095a27a19c4dc0eb5e0e,Female,32,5,3
60fe095a27a19c4dc0eb5e0e,education_university_60fe095a27a19c4dc0eb5e0e,Female,32,5,3
60fe095a27a19c4dc0eb5e0e,future_children_60fe095a27a19c4dc0eb5e0e,Female,32,5,3
60fe095a27a19c4dc0eb5e0e,life_satisfaction_60fe095a27a19c4dc0eb5e0e,Female,32,5,3
60fe095a27a19c4dc0eb5e0e,most_important_problem_60fe095a27a19c4dc0eb5e0e,Female,32,5,3
60fe095a27a19c4dc0eb5e0e,political_trust_washington_60fe095a27a19c4dc0eb5e0e,Female,32,5,3
60fe095a27a19c4dc0eb5e0e,president_60fe095a27a19c4dc0eb5e0e,Female,32,5,3
60fe095a27a19c4dc0eb5e0e,trust_most_people_60fe095a27a19c4dc0eb5e0e,Female,32,5,3
60fe095a27a19c4dc0eb5e0e,vote_choice_2_60fe095a27a19c4dc0eb5e0e,Female,32,5,3
60fe7748a8ef9311de5f2fcd,children_60fe7748a8ef9311de5f2fcd,Female,47,6,2
60fe7748a8ef9311de5f2fcd,climate_evaluation_60fe7748a8ef9311de5f2fcd,Female,47,6,2
60fe7748a8ef9311de5f2fcd,education_university_60fe7748a8ef9311de5f2fcd,Female,47,6,2
60fe7748a8ef9311de5f2fcd,future_children_60fe7748a8ef9311de5f2fcd,Female,47,6,2
60fe7748a8ef9311de5f2fcd,life_satisfaction_60fe7748a8ef9311de5f2fcd,Female,47,6,2
60fe7748a8ef9311de5f2fcd,most_important_problem_60fe7748a8ef9311de5f2fcd,Female,47,6,2
60fe7748a8ef9311de5f2fcd,political_trust_washington_60fe7748a8ef9311de5f2fcd,Female,47,6,2
60fe7748a8ef9311de5f2fcd,president_60fe7748a8ef9311de5f2fcd,Female,47,6,2
60fe7748a8ef9311de5f2fcd,trust_most_people_60fe7748a8ef9311de5f2fcd,Female,47,6,2
60fe7748a8ef9311de5f2fcd,vote_choice_2_60fe7748a8ef9311de5f2fcd,Female,47,6,2
60ff137e3102877ec427cc68,children_60ff137e3102877ec427cc68,Female,34,5,3
60ff137e3102877ec427cc68,climate_evaluation_60ff137e3102877ec427cc68,Female,34,5,3
60ff137e3102877ec427cc68,education_university_60ff137e3102877ec427cc68,Female,34,5,3
60ff137e3102877ec427cc68,future_children_60ff137e3102877ec427cc68,Female,34,5,3
60ff137e3102877ec427cc68,life_satisfaction_60ff137e3102877ec427cc68,Female,34,5,3
60ff137e3102877ec427cc68,most_important_problem_60ff137e3102877ec427cc68,Female,34,5,3
60ff137e3102877ec427cc68,political_trust_washington_60ff137e3102877ec427cc68,Female,34,5,3
60ff137e3102877ec427cc68,president_60ff137e3102877ec427cc68,Female,34,5,3
60ff137e3102877ec427cc68,trust_most_people_60ff137e3102877ec427cc68,Female,34,5,3
60ff137e3102877ec427cc68,vote_choice_2_60ff137e3102877ec427cc68,Female,34,5,3
60ff1fe6edf4aebfaf7b4978,children_60ff1fe6edf4aebfaf7b4978,Female,29,5,3
60ff1fe6edf4aebfaf7b4978,climate_evaluation_60ff1fe6edf4aebfaf7b4978,Female,29,5,3
60ff1fe6edf4aebfaf7b4978,education_university_60ff1fe6edf4aebfaf7b4978,Female,29,5,3
60ff1fe6edf4aebfaf7b4978,future_children_60ff1fe6edf4aebfaf7b4978,Female,29,5,3
60ff1fe6edf4aebfaf7b4978,life_satisfaction_60ff1fe6edf4aebfaf7b4978,Female,29,5,3
60ff1fe6edf4aebfaf7b4978,most_important_problem_60ff1fe6edf4aebfaf7b4978,Female,29,5,3
60ff1fe6edf4aebfaf7b4978,political_trust_washington_60ff1fe6edf4aebfaf7b4978,Female,29,5,3
60ff1fe6edf4aebfaf7b4978,president_60ff1fe6edf4aebfaf7b4978,Female,29,5,3
60ff1fe6edf4aebfaf7b4978,trust_most_people_60ff1fe6edf4aebfaf7b4978,Female,29,5,3
60ff1fe6edf4aebfaf7b4978,vote_choice_2_60ff1fe6edf4aebfaf7b4978,Female,29,5,3
60ff2b2a8788561b8665a5f1,children_60ff2b2a8788561b8665a5f1,Female,27,5,3
60ff2b2a8788561b8665a5f1,climate_evaluation_60ff2b2a8788561b8665a5f1,Female,27,5,3
60ff2b2a8788561b8665a5f1,education_university_60ff2b2a8788561b8665a5f1,Female,27,5,3
60ff2b2a8788561b8665a5f1,future_children_60ff2b2a8788561b8665a5f1,Female,27,5,3
60ff2b2a8788561b8665a5f1,life_satisfaction_60ff2b2a8788561b8665a5f1,Female,27,5,3
60ff2b2a8788561b8665a5f1,most_important_problem_60ff2b2a8788561b8665a5f1,Female,27,5,3
60ff2b2a8788561b8665a5f1,political_trust_washington_60ff2b2a8788561b8665a5f1,Female,27,5,3
60ff2b2a8788561b8665a5f1,president_60ff2b2a8788561b8665a5f1,Female,27,5,3
60ff2b2a8788561b8665a5f1,trust_most_people_60ff2b2a8788561b8665a5f1,Female,27,5,3
60ff2b2a8788561b8665a5f1,vote_choice_2_60ff2b2a8788561b8665a5f1,Female,27,5,3
60ff33cc6af4b3d6fd134965,children_60ff33cc6af4b3d6fd134965,Female,20,3,4
60ff33cc6af4b3d6fd134965,climate_evaluation_60ff33cc6af4b3d6fd134965,Female,20,3,4
60ff33cc6af4b3d6fd134965,education_university_60ff33cc6af4b3d6fd134965,Female,20,3,4
60ff33cc6af4b3d6fd134965,future_children_60ff33cc6af4b3d6fd134965,Female,20,3,4
60ff33cc6af4b3d6fd134965,life_satisfaction_60ff33cc6af4b3d6fd134965,Female,20,3,4
60ff33cc6af4b3d6fd134965,most_important_problem_60ff33cc6af4b3d6fd134965,Female,20,3,4
60ff33cc6af4b3d6fd134965,political_trust_washington_60ff33cc6af4b3d6fd134965,Female,20,3,4
60ff33cc6af4b3d6fd134965,president_60ff33cc6af4b3d6fd134965,Female,20,3,4
60ff33cc6af4b3d6fd134965,trust_most_people_60ff33cc6af4b3d6fd134965,Female,20,3,4
60ff33cc6af4b3d6fd134965,vote_choice_2_60ff33cc6af4b3d6fd134965,Female,20,3,4
60ff4e9c9f3fddcd774f0d84,children_60ff4e9c9f3fddcd774f0d84,Female,25,3,3
60ff4e9c9f3fddcd774f0d84,climate_evaluation_60ff4e9c9f3fddcd774f0d84,Female,25,3,3
60ff4e9c9f3fddcd774f0d84,education_university_60ff4e9c9f3fddcd774f0d84,Female,25,3,3
60ff4e9c9f3fddcd774f0d84,future_children_60ff4e9c9f3fddcd774f0d84,Female,25,3,3
60ff4e9c9f3fddcd774f0d84,life_satisfaction_60ff4e9c9f3fddcd774f0d84,Female,25,3,3
60ff4e9c9f3fddcd774f0d84,most_important_problem_60ff4e9c9f3fddcd774f0d84,Female,25,3,3
60ff4e9c9f3fddcd774f0d84,political_trust_washington_60ff4e9c9f3fddcd774f0d84,Female,25,3,3
60ff4e9c9f3fddcd774f0d84,president_60ff4e9c9f3fddcd774f0d84,Female,25,3,3
60ff4e9c9f3fddcd774f0d84,trust_most_people_60ff4e9c9f3fddcd774f0d84,Female,25,3,3
60ff4e9c9f3fddcd774f0d84,vote_choice_2_60ff4e9c9f3fddcd774f0d84,Female,25,3,3
60ff8ef5687d522fc499537b,children_60ff8ef5687d522fc499537b,Female,23,4,4
60ff8ef5687d522fc499537b,climate_evaluation_60ff8ef5687d522fc499537b,Female,23,4,4
60ff8ef5687d522fc499537b,education_university_60ff8ef5687d522fc499537b,Female,23,4,4
60ff8ef5687d522fc499537b,future_children_60ff8ef5687d522fc499537b,Female,23,4,4
60ff8ef5687d522fc499537b,life_satisfaction_60ff8ef5687d522fc499537b,Female,23,4,4
60ff8ef5687d522fc499537b,most_important_problem_60ff8ef5687d522fc499537b,Female,23,4,4
60ff8ef5687d522fc499537b,political_trust_washington_60ff8ef5687d522fc499537b,Female,23,4,4
60ff8ef5687d522fc499537b,president_60ff8ef5687d522fc499537b,Female,23,4,4
60ff8ef5687d522fc499537b,trust_most_people_60ff8ef5687d522fc499537b,Female,23,4,4
60ff8ef5687d522fc499537b,vote_choice_2_60ff8ef5687d522fc499537b,Female,23,4,4
60ffd5830c84e79af35b8080,children_60ffd5830c84e79af35b8080,Female,22,4,4
60ffd5830c84e79af35b8080,climate_evaluation_60ffd5830c84e79af35b8080,Female,22,4,4
60ffd5830c84e79af35b8080,education_university_60ffd5830c84e79af35b8080,Female,22,4,4
60ffd5830c84e79af35b8080,future_children_60ffd5830c84e79af35b8080,Female,22,4,4
60ffd5830c84e79af35b8080,life_satisfaction_60ffd5830c84e79af35b8080,Female,22,4,4
60ffd5830c84e79af35b8080,most_important_problem_60ffd5830c84e79af35b8080,Female,22,4,4
60ffd5830c84e79af35b8080,political_trust_washington_60ffd5830c84e79af35b8080,Female,22,4,4
60ffd5830c84e79af35b8080,president_60ffd5830c84e79af35b8080,Female,22,4,4
60ffd5830c84e79af35b8080,trust_most_people_60ffd5830c84e79af35b8080,Female,22,4,4
60ffd5830c84e79af35b8080,vote_choice_2_60ffd5830c84e79af35b8080,Female,22,4,4
61001d9b2e3d8a75a09f3db3,children_61001d9b2e3d8a75a09f3db3,Male,62,5,3
61001d9b2e3d8a75a09f3db3,climate_evaluation_61001d9b2e3d8a75a09f3db3,Male,62,5,3
61001d9b2e3d8a75a09f3db3,education_university_61001d9b2e3d8a75a09f3db3,Male,62,5,3
61001d9b2e3d8a75a09f3db3,future_children_61001d9b2e3d8a75a09f3db3,Male,62,5,3
61001d9b2e3d8a75a09f3db3,life_satisfaction_61001d9b2e3d8a75a09f3db3,Male,62,5,3
61001d9b2e3d8a75a09f3db3,most_important_problem_61001d9b2e3d8a75a09f3db3,Male,62,5,3
61001d9b2e3d8a75a09f3db3,political_trust_washington_61001d9b2e3d8a75a09f3db3,Male,62,5,3
61001d9b2e3d8a75a09f3db3,president_61001d9b2e3d8a75a09f3db3,Male,62,5,3
61001d9b2e3d8a75a09f3db3,trust_most_people_61001d9b2e3d8a75a09f3db3,Male,62,5,3
61001d9b2e3d8a75a09f3db3,vote_choice_2_61001d9b2e3d8a75a09f3db3,Male,62,5,3
61005a9bfd2f14f18ef7ec7d,children_61005a9bfd2f14f18ef7ec7d,Male,25,5,3
61005a9bfd2f14f18ef7ec7d,climate_evaluation_61005a9bfd2f14f18ef7ec7d,Male,25,5,3
61005a9bfd2f14f18ef7ec7d,education_university_61005a9bfd2f14f18ef7ec7d,Male,25,5,3
61005a9bfd2f14f18ef7ec7d,future_children_61005a9bfd2f14f18ef7ec7d,Male,25,5,3
61005a9bfd2f14f18ef7ec7d,life_satisfaction_61005a9bfd2f14f18ef7ec7d,Male,25,5,3
61005a9bfd2f14f18ef7ec7d,most_important_problem_61005a9bfd2f14f18ef7ec7d,Male,25,5,3
61005a9bfd2f14f18ef7ec7d,political_trust_washington_61005a9bfd2f14f18ef7ec7d,Male,25,5,3
61005a9bfd2f14f18ef7ec7d,president_61005a9bfd2f14f18ef7ec7d,Male,25,5,3
61005a9bfd2f14f18ef7ec7d,trust_most_people_61005a9bfd2f14f18ef7ec7d,Male,25,5,3
61005a9bfd2f14f18ef7ec7d,vote_choice_2_61005a9bfd2f14f18ef7ec7d,Male,25,5,3
610075fa5484c42a0afefc8c,children_610075fa5484c42a0afefc8c,Female,20,3,4
610075fa5484c42a0afefc8c,climate_evaluation_610075fa5484c42a0afefc8c,Female,20,3,4
610075fa5484c42a0afefc8c,education_university_610075fa5484c42a0afefc8c,Female,20,3,4
610075fa5484c42a0afefc8c,future_children_610075fa5484c42a0afefc8c,Female,20,3,4
610075fa5484c42a0afefc8c,life_satisfaction_610075fa5484c42a0afefc8c,Female,20,3,4
610075fa5484c42a0afefc8c,most_important_problem_610075fa5484c42a0afefc8c,Female,20,3,4
610075fa5484c42a0afefc8c,political_trust_washington_610075fa5484c42a0afefc8c,Female,20,3,4
610075fa5484c42a0afefc8c,president_610075fa5484c42a0afefc8c,Female,20,3,4
610075fa5484c42a0afefc8c,trust_most_people_610075fa5484c42a0afefc8c,Female,20,3,4
610075fa5484c42a0afefc8c,vote_choice_2_610075fa5484c42a0afefc8c,Female,20,3,4
6100a2cc398110ed90d28014,children_6100a2cc398110ed90d28014,Female,29,6,3
6100a2cc398110ed90d28014,climate_evaluation_6100a2cc398110ed90d28014,Female,29,6,3
6100a2cc398110ed90d28014,education_university_6100a2cc398110ed90d28014,Female,29,6,3
6100a2cc398110ed90d28014,future_children_6100a2cc398110ed90d28014,Female,29,6,3
6100a2cc398110ed90d28014,life_satisfaction_6100a2cc398110ed90d28014,Female,29,6,3
6100a2cc398110ed90d28014,most_important_problem_6100a2cc398110ed90d28014,Female,29,6,3
6100a2cc398110ed90d28014,political_trust_washington_6100a2cc398110ed90d28014,Female,29,6,3
6100a2cc398110ed90d28014,president_6100a2cc398110ed90d28014,Female,29,6,3
6100a2cc398110ed90d28014,trust_most_people_6100a2cc398110ed90d28014,Female,29,6,3
6100a2cc398110ed90d28014,vote_choice_2_6100a2cc398110ed90d28014,Female,29,6,3
61019ecfc479810360afbd54,children_61019ecfc479810360afbd54,Female,22,3,3
61019ecfc479810360afbd54,climate_evaluation_61019ecfc479810360afbd54,Female,22,3,3
61019ecfc479810360afbd54,education_university_61019ecfc479810360afbd54,Female,22,3,3
61019ecfc479810360afbd54,future_children_61019ecfc479810360afbd54,Female,22,3,3
61019ecfc479810360afbd54,life_satisfaction_61019ecfc479810360afbd54,Female,22,3,3
61019ecfc479810360afbd54,most_important_problem_61019ecfc479810360afbd54,Female,22,3,3
61019ecfc479810360afbd54,political_trust_washington_61019ecfc479810360afbd54,Female,22,3,3
61019ecfc479810360afbd54,president_61019ecfc479810360afbd54,Female,22,3,3
61019ecfc479810360afbd54,trust_most_people_61019ecfc479810360afbd54,Female,22,3,3
61019ecfc479810360afbd54,vote_choice_2_61019ecfc479810360afbd54,Female,22,3,3
6101e26ce1c8ecd4461cc3e5,children_6101e26ce1c8ecd4461cc3e5,Female,24,5,4
6101e26ce1c8ecd4461cc3e5,climate_evaluation_6101e26ce1c8ecd4461cc3e5,Female,24,5,4
6101e26ce1c8ecd4461cc3e5,education_university_6101e26ce1c8ecd4461cc3e5,Female,24,5,4
6101e26ce1c8ecd4461cc3e5,future_children_6101e26ce1c8ecd4461cc3e5,Female,24,5,4
6101e26ce1c8ecd4461cc3e5,life_satisfaction_6101e26ce1c8ecd4461cc3e5,Female,24,5,4
6101e26ce1c8ecd4461cc3e5,most_important_problem_6101e26ce1c8ecd4461cc3e5,Female,24,5,4
6101e26ce1c8ecd4461cc3e5,political_trust_washington_6101e26ce1c8ecd4461cc3e5,Female,24,5,4
6101e26ce1c8ecd4461cc3e5,president_6101e26ce1c8ecd4461cc3e5,Female,24,5,4
6101e26ce1c8ecd4461cc3e5,trust_most_people_6101e26ce1c8ecd4461cc3e5,Female,24,5,4
6101e26ce1c8ecd4461cc3e5,vote_choice_2_6101e26ce1c8ecd4461cc3e5,Female,24,5,4
6101ed07f939f9662014e6a1,children_6101ed07f939f9662014e6a1,Female,32,3,2
6101ed07f939f9662014e6a1,climate_evaluation_6101ed07f939f9662014e6a1,Female,32,3,2
6101ed07f939f9662014e6a1,education_university_6101ed07f939f9662014e6a1,Female,32,3,2
6101ed07f939f9662014e6a1,future_children_6101ed07f939f9662014e6a1,Female,32,3,2
6101ed07f939f9662014e6a1,life_satisfaction_6101ed07f939f9662014e6a1,Female,32,3,2
6101ed07f939f9662014e6a1,most_important_problem_6101ed07f939f9662014e6a1,Female,32,3,2
6101ed07f939f9662014e6a1,political_trust_washington_6101ed07f939f9662014e6a1,Female,32,3,2
6101ed07f939f9662014e6a1,president_6101ed07f939f9662014e6a1,Female,32,3,2
6101ed07f939f9662014e6a1,trust_most_people_6101ed07f939f9662014e6a1,Female,32,3,2
6101ed07f939f9662014e6a1,vote_choice_2_6101ed07f939f9662014e6a1,Female,32,3,2
6102050090041d90dc5413f3,children_6102050090041d90dc5413f3,Female,21,4,4
6102050090041d90dc5413f3,climate_evaluation_6102050090041d90dc5413f3,Female,21,4,4
6102050090041d90dc5413f3,education_university_6102050090041d90dc5413f3,Female,21,4,4
6102050090041d90dc5413f3,future_children_6102050090041d90dc5413f3,Female,21,4,4
6102050090041d90dc5413f3,life_satisfaction_6102050090041d90dc5413f3,Female,21,4,4
6102050090041d90dc5413f3,most_important_problem_6102050090041d90dc5413f3,Female,21,4,4
6102050090041d90dc5413f3,political_trust_washington_6102050090041d90dc5413f3,Female,21,4,4
6102050090041d90dc5413f3,president_6102050090041d90dc5413f3,Female,21,4,4
6102050090041d90dc5413f3,trust_most_people_6102050090041d90dc5413f3,Female,21,4,4
6102050090041d90dc5413f3,vote_choice_2_6102050090041d90dc5413f3,Female,21,4,4
6102c1985bc0272a6ac32793,children_6102c1985bc0272a6ac32793,Female,28,4,4
6102c1985bc0272a6ac32793,climate_evaluation_6102c1985bc0272a6ac32793,Female,28,4,4
6102c1985bc0272a6ac32793,education_university_6102c1985bc0272a6ac32793,Female,28,4,4
6102c1985bc0272a6ac32793,future_children_6102c1985bc0272a6ac32793,Female,28,4,4
6102c1985bc0272a6ac32793,life_satisfaction_6102c1985bc0272a6ac32793,Female,28,4,4
6102c1985bc0272a6ac32793,most_important_problem_6102c1985bc0272a6ac32793,Female,28,4,4
6102c1985bc0272a6ac32793,political_trust_washington_6102c1985bc0272a6ac32793,Female,28,4,4
6102c1985bc0272a6ac32793,president_6102c1985bc0272a6ac32793,Female,28,4,4
6102c1985bc0272a6ac32793,trust_most_people_6102c1985bc0272a6ac32793,Female,28,4,4
6102c1985bc0272a6ac32793,vote_choice_2_6102c1985bc0272a6ac32793,Female,28,4,4
610350093de97785fa2890b2,children_610350093de97785fa2890b2,Female,30,5,4
610350093de97785fa2890b2,climate_evaluation_610350093de97785fa2890b2,Female,30,5,4
610350093de97785fa2890b2,education_university_610350093de97785fa2890b2,Female,30,5,4
610350093de97785fa2890b2,future_children_610350093de97785fa2890b2,Female,30,5,4
610350093de97785fa2890b2,life_satisfaction_610350093de97785fa2890b2,Female,30,5,4
610350093de97785fa2890b2,most_important_problem_610350093de97785fa2890b2,Female,30,5,4
610350093de97785fa2890b2,political_trust_washington_610350093de97785fa2890b2,Female,30,5,4
610350093de97785fa2890b2,president_610350093de97785fa2890b2,Female,30,5,4
610350093de97785fa2890b2,trust_most_people_610350093de97785fa2890b2,Female,30,5,4
610350093de97785fa2890b2,vote_choice_2_610350093de97785fa2890b2,Female,30,5,4
61036e02309173098c2610e5,children_61036e02309173098c2610e5,Female,25,4,3
61036e02309173098c2610e5,climate_evaluation_61036e02309173098c2610e5,Female,25,4,3
61036e02309173098c2610e5,education_university_61036e02309173098c2610e5,Female,25,4,3
61036e02309173098c2610e5,future_children_61036e02309173098c2610e5,Female,25,4,3
61036e02309173098c2610e5,life_satisfaction_61036e02309173098c2610e5,Female,25,4,3
61036e02309173098c2610e5,most_important_problem_61036e02309173098c2610e5,Female,25,4,3
